DateTime,Number of Cargo Ships,Number of Tanker Ships,7-day Moving Average,Prior Year: 7-day Moving Average,Daily Transit Trade Volume (Metric Ton),7-day Moving Average,Prior Year: 7-day Moving Average
5/21/24,23,14,32.71428571,77.71428571,1909692.658,1641990.241,5462483.693
5/20/24,23,13,31.42857143,80.85714286,1958639.529,1578789.341,5619089.408
5/19/24,20,13,34.57142857,81.28571429,1469977.113,1689207.653,5526313.527
5/18/24,15,10,34.42857143,79.57142857,1407574.866,1683855.558,5457621.335
5/17/24,18,11,35.71428571,79.14285714,1417027.731,1690494.477,5478595.912
5/16/24,22,12,36.14285714,77.57142857,1551803.337,1730434.159,5519336.01
5/15/24,23,12,37.28571429,76.57142857,1779216.45,1792691.487,5429815.404
5/14/24,18,10,37.85714286,76.28571429,1467286.359,1828136.486,5223325.211
5/13/24,42,16,38.85714286,75,2731567.712,1857664.2,5161451.6
5/12/24,21,11,35.14285714,76,1432512.452,1689914.786,5262279.256
5/11/24,25,9,34.14285714,76.57142857,1454047.295,1630922.063,5332295.139
5/10/24,18,14,34.57142857,78,1696605.505,1727025.38,5247294.637
5/9/24,27,15,34.28571429,78.42857143,1987604.639,1703676.418,5128708.748
5/8/24,25,14,32.42857143,78,2027331.438,1619918.057,5166241.298
5/7/24,18,17,30.28571429,81.57142857,1673980.359,1526927.369,5440664.167
5/6/24,21,11,30.42857143,81.14285714,1557321.809,1556053.147,5488905.217
5/5/24,20,5,30.42857143,81.85714286,1019563.395,1539185.385,5583454.737
5/4/24,27,10,31.57142857,81.57142857,2126770.517,1636229.195,5568914.142
5/3/24,23,7,30.28571429,80.85714286,1533162.769,1543025.229,5721724.365
5/2/24,20,9,31.57142857,80.71428571,1401296.109,1606067.017,5896806.669
5/1/24,15,9,31.14285714,81.57142857,1376396.624,1590286.081,5982928.459
4/30/24,21,15,32,78.85714286,1877860.804,1594595.256,5825174.855
4/29/24,24,8,31,78.85714286,1439247.475,1523834.439,5673208.25
4/28/24,23,10,32.57142857,78.71428571,1698870.068,1623722.711,5600928.657
4/27/24,15,13,34.85714286,78.57142857,1474342.757,1731193.264,5517280.357
4/26/24,32,7,34.85714286,78,1974455.279,1753725,5409732.829
4/25/24,16,10,34.71428571,79.14285714,1290829.562,1695322.513,5459750.846
4/24/24,21,9,35.28571429,80,1406560.844,1689673.088,5440801.478
4/23/24,23,6,36.14285714,79.14285714,1382535.087,1779090.512,5402579.676
4/22/24,27,16,38.57142857,79.85714286,2138465.382,1887091.064,5522950.892
4/21/24,31,18,38.28571429,78.42857143,2451163.935,1944454.581,5438602.439
4/20/24,24,4,35.28571429,78.28571429,1632064.91,1779327.86,5571099.283
4/19/24,31,7,36.14285714,80,1565637.869,1755034.452,5574008.428
4/18/24,19,11,35.57142857,76.71428571,1251283.589,1872738.276,5324203.547
4/17/24,24,12,37.42857143,77.71428571,2032482.815,1953239.278,5284848.689
4/16/24,33,13,36.57142857,76,2138538.95,1860018.749,5168682.901
4/15/24,23,18,34.14285714,76.85714286,2540010.003,1741695.897,5111242.697
4/14/24,19,9,34.28571429,76.42857143,1295276.882,1688060.235,4996590.068
4/13/24,26,8,35.71428571,77.85714286,1462011.056,1800430.043,4931506.408
4/12/24,20,14,35.42857143,77,2389564.638,1861389.511,4961532.315
4/11/24,30,13,35.85714286,76.14285714,1814790.602,1721147.804,5004876.623
4/10/24,17,13,34.71428571,77,1379939.112,1708846.703,4895299.785
4/9/24,19,10,34.71428571,76,1310278.99,1682906.921,4933857.072
4/8/24,29,13,37,76.57142857,2164560.367,1882652.009,5037104.494
4/7/24,27,11,36.71428571,75.28571429,2081865.538,1897760.453,5063826.507
4/6/24,22,10,35.71428571,76.42857143,1888727.33,1831057.528,5080531.806
4/5/24,23,14,36.28571429,74.28571429,1407872.689,1825462.652,5001456.32
4/4/24,26,9,35.14285714,73.71428571,1728682.899,1858744.126,4937848.174
4/3/24,22,8,33.71428571,69,1198360.634,1839345.147,4944867.553
4/2/24,27,18,35.14285714,72.42857143,2708494.605,1924992.606,5163259.203
4/1/24,25,15,33.85714286,71.57142857,2270319.48,1879265.225,5018988.247
3/31/24,21,10,33.85714286,70.71428571,1614945.062,1828717.979,4997782.303
3/30/24,22,14,34.14285714,67.42857143,1849563.199,1814140.606,4800270.996
3/29/24,22,7,34.71428571,69.28571429,1640843.004,1816045.094,4846733.307
3/28/24,17,8,34.85714286,69,1592890.045,1783300.799,4943254.048
3/27/24,27,13,35.71428571,73.57142857,1797892.849,1836400.983,5102366.135
3/26/24,22,14,34.57142857,72.42857143,2388402.939,1882282.03,5010909.371
3/25/24,24,16,34,71.28571429,1916488.755,1740697.941,5112392.185
3/24/24,28,5,33,74.85714286,1512903.451,1745405.61,5363560.28
3/23/24,30,10,32.85714286,75,1862894.614,1726347.165,5481112.461
3/22/24,21,9,32,74,1411632.941,1710896.042,5416704.169
3/21/24,21,10,32,76,1964591.329,1731643.79,5318115.658
3/20/24,19,13,31.85714286,73.28571429,2119060.177,1715314.502,5175537.01
3/19/24,21,11,33.28571429,75,1397314.319,1723107.82,5139682.696
3/18/24,19,14,34,74.42857143,1949442.437,1779586.078,5162315.305
3/17/24,23,9,33.71428571,75.28571429,1379494.338,1739204.056,5098097.172
3/16/24,24,10,34.71428571,75,1754736.754,1853345.809,5171780.902
3/15/24,19,11,36.42857143,76.57142857,1556867.178,1921534.752,5165320.51
3/14/24,20,10,38.71428571,76.28571429,1850286.313,2047675.093,5383895.869
3/13/24,28,14,40.42857143,74.14285714,2173613.404,2063402.786,5211917.456
3/12/24,24,13,38.42857143,75.14285714,1792662.122,1983573.847,5231653.578
3/11/24,20,11,37.57142857,77.28571429,1666768.284,1966374.423,5151967.499
3/10/24,27,12,36.42857143,73.28571429,2178486.612,1860403.066,5073143.649
3/9/24,31,15,35.14285714,73.14285714,2232059.354,1767587.363,5045470.644
3/8/24,32,14,33.85714286,72,2439849.564,1697068.135,4919028.009
3/7/24,28,14,31.71428571,69.42857143,1960380.159,1621412.983,4554199.416
3/6/24,22,6,32.14285714,71.28571429,1614810.835,1694992.121,4699035.63
3/5/24,17,14,33.14285714,69,1672266.155,1752178.262,4634764.91
3/4/24,17,6,34.71428571,64.71428571,924968.7826,1812438.531,4434195.99
3/3/24,18,12,37.57142857,68.28571429,1528776.693,1999821.06,4520087.875
3/2/24,28,9,38.85714286,67.57142857,1738424.756,2069849.316,4346472.786
3/1/24,21,10,39.85714286,67.14285714,1910263.499,2199117.062,4468631.856
2/29/24,32,13,41.14285714,70.71428571,2475434.128,2258226.42,4645698.205
2/28/24,25,10,41,69.85714286,2015113.818,2288965.001,4647755.997
2/27/24,28,14,40.85714286,69.85714286,2094088.042,2261470.26,4670316.282
2/26/24,31,12,39.71428571,73.42857143,2236646.483,2223469.872,4914048.119
2/25/24,27,12,39.14285714,70.14285714,2018974.487,2251932.601,4840593.348
2/24/24,32,12,38,71.85714286,2643298.98,2188208.23,4996167.199
2/23/24,25,15,36,69.42857143,2324029.002,2033011.513,4848711.253
2/22/24,31,13,36.14285714,68.71428571,2690604.192,2060563.659,4849370.409
2/21/24,28,6,33.28571429,74.28571429,1822650.631,1871885.592,5023893.077
2/20/24,25,9,33.85714286,67.42857143,1828085.329,1873143.569,4496646.987
2/19/24,21,18,35.71428571,64.57142857,2435885.584,1978057.461,4365425.097
2/18/24,25,6,36.28571429,67,1572903.895,1969207.611,4388014.629
2/17/24,18,12,36.42857143,66.85714286,1556921.958,1993206.913,4378687.379
2/16/24,22,19,38,71.85714286,2516894.027,2119821.635,4605591.885
2/15/24,16,8,38,72.42857143,1369857.72,2044407.854,4782692.531
2/14/24,29,9,40.28571429,65.85714286,1831456.474,2099046.464,4521299.034
2/13/24,34,13,40.71428571,71.85714286,2562482.568,2092931.132,4943012.108
2/12/24,28,15,39,71.57142857,2373936.638,1990927.238,4766296.107
2/11/24,19,13,38.71428571,69.85714286,1740899.011,1997532.727,4757906.363
2/10/24,27,14,40,71,2443225.006,2090518.775,4734712.338
2/9/24,32,9,40,69.28571429,1988997.559,2077169.026,4688195.62
2/8/24,30,10,39.71428571,69.57142857,1752327.99,2074152.24,4661094.647
2/7/24,29,12,38.71428571,68.28571429,1788649.152,2084033.594,4573113.173
2/6/24,29,6,38,68.14285714,1848455.308,2106576.59,4675870.339
2/5/24,29,12,37.57142857,69.71428571,2420175.065,2138678.52,4883101.198
2/4/24,30,11,36.71428571,69.57142857,2391801.344,2069912.914,4910589.935
2/3/24,25,16,38.28571429,68.57142857,2349776.764,2206805.245,4778162.782
2/2/24,28,11,37.28571429,68.42857143,1967880.054,2086834.393,4759188.232
2/1/24,24,9,37.28571429,69.14285714,1821497.472,2072600.854,4755040.938
1/31/24,23,13,39,73.28571429,1946450.126,2088245.117,4990352.049
1/30/24,20,12,39.28571429,71.42857143,2073168.814,2132534.715,4846410.42
1/29/24,27,8,39.42857143,71.42857143,1938815.827,2162016.401,4851107.088
1/28/24,37,15,40.71428571,71.57142857,3350047.655,2290424.511,4740216.081
1/27/24,25,9,40.28571429,73.57142857,1509980.801,2155109.262,4888768.4
1/26/24,29,10,40.28571429,72,1868245.283,2239693.901,4910186.785
1/25/24,28,17,40.71428571,71.57142857,1931007.311,2258973.24,4961918.041
1/24/24,22,16,42.28571429,71,2256477.312,2499978.605,4878873.375
1/23/24,21,12,44.28571429,71.71428571,2279540.617,2608609.314,4941087.172
1/22/24,31,13,45.28571429,72.85714286,2837672.595,2656722.737,4978881.827
1/21/24,35,14,46,72.85714286,2402840.917,2750939.338,4932269.452
1/20/24,26,8,46.14285714,69.85714286,2102073.269,2756140.405,4876606.831
1/19/24,25,17,48.28571429,72.42857143,2003200.66,2800092.978,4940751.774
1/18/24,36,20,47.28571429,70.57142857,3618044.866,2735172.906,4663861.378
1/17/24,37,15,46.28571429,70.14285714,3016892.273,2627657.961,4625223.1
1/16/24,24,16,45,74.85714286,2616334.575,2550765.52,4873879.372
1/15/24,33,16,46.71428571,70,3497188.806,2646503.361,4630106.712
1/14/24,36,14,47.57142857,69.71428571,2439248.382,2698798.644,4623852.032
1/13/24,35,14,48.28571429,71.14285714,2409741.28,2799587.588,4717735.148
1/12/24,25,10,48.57142857,69.71428571,1548760.158,2959940,4638340.732
1/11/24,30,19,50,72.42857143,2865440.256,3090917.789,4805149.933
1/10/24,28,15,51.42857143,70.42857143,2478645.18,3150142.299,4745297.126
1/9/24,36,16,52.42857143,68.85714286,3286499.464,3241995.157,4463900.705
1/8/24,44,11,53.42857143,72,3863255.784,3238941.152,4733959.424
1/7/24,39,16,51.85714286,72.14285714,3144770.993,3032073.569,4679414.81
1/6/24,29,22,51.57142857,72.57142857,3532208.164,3054304.773,4640819.478
1/5/24,25,20,53.57142857,72.71428571,2465604.682,3180419.786,4555913
1/4/24,40,19,55,70.14285714,3280011.825,3296204.253,4423763.867
1/3/24,35,15,56.28571429,70,3121615.184,3429009.832,4408099.919
1/2/24,38,21,56.57142857,68.42857143,3265121.434,3442573.196,4520683.04
1/1/24,27,17,56.28571429,70,2415182.698,3533708.626,4516062.849
12/31/23,27,26,58.14285714,70.57142857,3300389.426,3648931.521,4747319.444
12/30/23,47,18,58.71428571,71.42857143,4415013.253,3649720.187,4810753.948
12/29/23,34,21,57.42857143,71,3276095.953,3494727.075,4838432.144
12/28/23,45,23,59.28571429,71.71428571,4209650.877,3617574.764,4929271.715
12/27/23,37,15,60.57142857,73.28571429,3216558.736,3725126.93,5093117.919
12/26/23,37,20,63.57142857,73.42857143,3903069.442,3960274.408,5069886.435
12/25/23,35,22,66.14285714,73.42857143,3221742.962,4118071.041,5071275.73
12/24/23,39,18,67.85714286,72.28571429,3305910.087,4283224.172,4989376.4
12/23/23,37,19,72,71.14285714,3330061.468,4571038.39,4961714.357
12/22/23,46,22,73.28571429,68.85714286,4136029.78,4644389.422,4896459.568
12/21/23,51,26,73.42857143,69.42857143,4962516.039,4732719.184,4907139.004
12/20/23,47,26,72.42857143,72,4862591.077,4704869.032,4953714.313
12/19/23,57,18,73.71428571,71.14285714,5007645.872,4769825.08,4985285.37
12/18/23,43,26,74.71428571,69.42857143,4377814.88,4932950.357,4813701.253
12/17/23,53,33,75.14285714,70.71428571,5320609.615,4970789.697,4812370.688
12/16/23,44,21,72.42857143,69.28571429,3843518.688,4875906.55,4677685.822
12/15/23,47,22,74.14285714,73,4754338.116,5065779.389,4852804.48
12/14/23,44,26,75.85714286,71.14285714,4767564.975,5051118.895,4705691.181
12/13/23,59,23,75.28571429,69.28571429,5317283.414,5027588.684,4596992.19
12/12/23,52,30,72.85714286,72.28571429,6149522.813,4930075.782,4709698.394
12/11/23,41,31,71.71428571,74,4642690.26,4781934.316,4815833.029
12/10/23,47,20,71.28571429,74,4656427.587,4752532.097,4828579.758
12/9/23,45,32,73.71428571,74.71428571,5172628.555,4876661.538,4953141.243
12/8/23,52,29,72.57142857,75.42857143,4651714.659,4869071.802,4957454.954
12/7/23,45,21,71.28571429,77.85714286,4602853.5,4919151.703,5124716.473
12/6/23,44,21,72.57142857,76.28571429,4634693.098,5182392.029,5047283.746
12/5/23,53,21,73.57142857,74,5112532.55,5215748.898,4888914.979
12/4/23,45,24,73.85714286,73.42857143,4436874.731,5159811.549,4934273.223
12/3/23,55,29,74.14285714,73.57142857,5525333.674,5244914.793,4952853.356
12/2/23,45,24,73.28571429,73.57142857,5119500.4,5149417.329,4883858.164
12/1/23,42,30,74.57142857,69.71428571,5002273.965,5126362.573,4685796.55
11/30/23,55,20,76,67.71428571,6445535.782,5262823.541,4542725.195
11/29/23,47,25,74.42857143,68.42857143,4868191.182,5118789.018,4620355.438
11/28/23,54,22,76.28571429,67.42857143,4720971.105,5243767.134,4650197.17
11/27/23,48,23,75.28571429,68.85714286,5032597.442,5365122.37,4725452.611
11/26/23,50,28,74.85714286,68,4856851.428,5241951.008,4733522.038
11/25/23,52,26,73.14285714,68.57142857,4958117.107,5222681.684,4682886.104
11/24/23,51,31,71.85714286,71,5957500.739,5312776.03,4754213.179
11/23/23,39,25,73.57142857,71.14285714,5437294.121,5494766.61,4886360.849
11/22/23,58,27,74.71428571,72.85714286,5743037.996,5481201.62,4988549.709
11/21/23,48,21,74.85714286,72.71428571,5570457.757,5348029.819,4785879.87
11/20/23,46,22,76.28571429,71.14285714,4170397.91,5364467.503,4682036.162
11/19/23,45,21,78.28571429,71.57142857,4721966.162,5483413.893,4608277.859
11/18/23,49,20,79,72.85714286,5588777.524,5443347.7,4780804.03
11/17/23,59,35,79.28571429,72.14285714,7231434.8,5422081.21,4881259.862
11/16/23,53,19,76.42857143,72.14285714,5342339.189,5120452.415,4871795.931
11/15/23,62,24,76.85714286,72.71428571,4810835.39,5208958.225,4745767.861
11/14/23,53,26,76.71428571,74.28571429,5685521.547,5387217.771,4863399.535
11/13/23,57,25,74.28571429,74.57142857,5003022.644,5215564.44,4893587.102
11/12/23,47,24,73.71428571,77.14285714,4441502.806,5165408.649,5064909.801
11/11/23,50,21,75.14285714,75.14285714,5439912.093,5289224.504,4845617.988
11/10/23,47,27,76.85714286,76.14285714,5120033.238,5355813.274,4817755.019
11/9/23,46,29,77,77.85714286,5961879.859,5330303.252,4870067.357
11/8/23,59,26,77.57142857,75.85714286,6058652.212,5305070.866,4831478.6
11/7/23,48,14,75.85714286,75.57142857,4483948.23,5177395.568,4956224.489
11/6/23,55,23,76.85714286,77.57142857,4651932.109,5207266.491,5017639.191
11/5/23,62,19,76.57142857,75.85714286,5308213.784,5218757.385,4936894.072
11/4/23,50,33,74,75,5906033.486,5080281.435,5025393.086
11/3/23,50,25,74.71428571,74.71428571,4941463.087,5059028.434,4793221.333
11/2/23,52,27,74.57142857,72.42857143,5785253.153,5112688.731,4775796.764
11/1/23,41,32,74.14285714,73,5164925.123,4964068.488,4825612.713
10/31/23,43,26,75.28571429,71.28571429,4693044.691,5057067.905,4714669.19
10/30/23,54,22,76.85714286,69.71428571,4732368.369,5162307.436,4599716.726
10/29/23,51,12,77.14285714,70.14285714,4338882.133,5181906.828,4626574.364
10/28/23,63,25,80.14285714,71.85714286,5757262.481,5349005.878,4652610.389
10/27/23,50,24,75.71428571,73.28571429,5317085.165,5247951.277,4840331.054
10/26/23,52,24,77.28571429,73.71428571,4744911.451,5276253.479,4810880.243
10/25/23,55,26,77.71428571,70.42857143,5815921.044,5361242.61,4668436.198
10/24/23,51,29,74.57142857,71.28571429,5429721.411,5149231.764,4795073.961
10/23/23,48,30,73.14285714,72.57142857,4869564.113,5103896.749,4860479.316
10/22/23,65,19,73.85714286,71.57142857,5508575.483,5190582.806,4829953.81
10/21/23,30,27,73.71428571,70.57142857,5049880.273,5176405.872,4952253.07
10/20/23,56,29,77.57142857,69,5515200.58,5309178.13,5015426.884
10/19/23,48,31,76.71428571,68.71428571,5339835.365,5245603.543,4997863.304
10/18/23,41,18,76.57142857,72,4331845.124,5242548.468,5093711.631
10/17/23,43,27,78.71428571,71.42857143,5112376.308,5271106.395,5008258.168
10/16/23,58,25,79.57142857,70,5476366.512,5351756.364,4995953.895
10/15/23,51,32,79.42857143,69.71428571,5409336.945,5336244.797,4836283.172
10/14/23,55,29,80.42857143,69.14285714,5979286.076,5298166.432,4638020.375
10/13/23,56,23,79.42857143,68.42857143,5070178.473,5196193.113,4552109.99
10/12/23,53,25,78.85714286,69.57142857,5318449.836,5222699.355,4469978.552
10/11/23,48,26,79.42857143,68.71428571,4531750.613,5332392.686,4488732.842
10/10/23,50,26,78,68.28571429,5676926.092,5318056.349,4357761.096
10/9/23,53,29,76.42857143,69.14285714,5367785.543,5246068.638,4395313.003
10/8/23,62,28,74.71428571,69.57142857,5142788.391,5178451.265,4516352.139
10/7/23,55,22,73.71428571,69.57142857,5265472.847,5168941.552,4581800.223
10/6/23,44,31,73.28571429,69.57142857,5255722.163,5269682.91,4559442.548
10/5/23,55,27,74.71428571,68.14285714,6086303.151,5202674.835,4559953.767
10/4/23,44,20,74.71428571,68.71428571,4431396.255,5213854.748,4717650.516
10/3/23,46,19,75.85714286,71,5173012.119,5349114.735,4834119.296
10/2/23,49,21,78.14285714,69.57142857,4894463.931,5338884.195,4690632.299
10/1/23,58,25,77.85714286,67.71428571,5076220.402,5371430.817,4461721.824
9/30/23,52,22,75.71428571,67.14285714,5970662.347,5308421.776,4414985.881
9/29/23,62,23,76.42857143,68.71428571,4786665.64,5260279.065,4560713.599
9/28/23,54,28,72.71428571,70.28571429,6164562.545,5228015.073,4651429.02
9/27/23,49,23,71.71428571,69.85714286,5378216.158,5208377.445,4574933.291
9/26/23,59,22,72.85714286,67.28571429,5101398.344,5119365.446,4611421.999
9/25/23,40,28,71,66.28571429,5122290.282,5113343.303,4522901.927
9/24/23,44,24,71.85714286,68.42857143,4635157.116,5167007.928,4693765.819
9/23/23,51,28,73.14285714,70.42857143,5633663.373,5209756.599,4701305.354
9/22/23,39,20,70.57142857,67,4560817.695,4980832.084,4473506.359
9/21/23,48,27,72.85714286,68,6027099.15,5010430.691,4556661.453
9/20/23,55,25,72.57142857,69.42857143,4755132.161,4978888.5,4552653.227
9/19/23,41,27,72.28571429,69.71428571,5059243.343,5061005.525,4517678.798
9/18/23,42,32,72.57142857,71.14285714,5497942.661,5122081.936,4686763.321
9/17/23,55,22,75.42857143,71.14285714,4934397.811,5178243.607,4704469.652
9/16/23,44,17,75.71428571,70.71428571,4031191.766,5234122.117,4734360.707
9/15/23,47,28,77.28571429,72.57142857,4768007.945,5381183.931,4901760.825
9/14/23,49,24,78.28571429,68.14285714,5806303.815,5556984.553,4813179.702
9/13/23,52,26,79.71428571,68.14285714,5329951.334,5540600.42,4818178.566
9/12/23,38,32,81.14285714,70.28571429,5486778.223,5547473.929,4862706.884
9/11/23,67,27,79,71.28571429,5891074.355,5340416.129,4879474.462
9/10/23,46,33,75,70.57142857,5325547.384,5109241.744,4848627.325
9/9/23,46,26,73.71428571,69.71428571,5060624.46,5084374.514,4853776.763
